Date,vader_score,date,NIFTY_50_Close,SMA_20,RSI
2017-03-10,0.0,10-03-2017,8934.549805,8880.71997075,64.58189270153264
2017-03-11,-0.34,11-03-2017,8930.774902,8887.5812256,53.763468411235195
2017-03-13,-0.3818,13-03-2017,8934.549805,8894.0562256,51.3220520688256
2017-03-14,0.4019,14-03-2017,9087.0,8908.79123535,67.18507854233346
2017-03-15,0.0,15-03-2017,9084.799805,8926.79621585,67.83307637639257
2017-03-17,-0.148,17-03-2017,9160.049805,8945.898706099999,72.32276641496303
2017-03-18,-0.4215,18-03-2017,9122.424805,8960.9349366,73.0883871732577
2017-03-19,0.0,19-03-2017,9160.049805,8973.544946400001,77.53012023734559
2017-03-20,0.0,20-03-2017,9126.849609,8983.5424073,69.00380073067218
2017-03-21,0.060275,21-03-2017,9121.5,8992.6424073,75.45039638209062
2017-03-22,0.0,22-03-2017,9030.450195,8997.504907300001,62.66922232507247
2017-03-25,0.04315,25-03-2017,9075.975098,9004.3286622,62.39493291111506
2017-03-27,0.21075,27-03-2017,9045.200195,9011.7536622,61.43050758255993
2017-03-29,0.180533333,29-03-2017,9143.799805,9024.963672000002,67.35095179267867
2017-03-30,0.143566667,30-03-2017,9173.75,9036.36118175,68.48106393333869
2017-04-02,0.0,02-04-2017,9158.774902,9049.31242685,67.31602752125553
2017-04-03,-0.4939,03-04-2017,9237.849609,9066.32741705,70.67062260157226
2017-04-05,0.0,05-04-2017,9265.150391,9082.239917050001,64.63848727376242
2017-04-06,-0.1366,06-04-2017,9261.950195,9099.122436549998,64.5324355075802
2017-04-07,0.20095,07-04-2017,9198.299805,9112.6874268,53.19869332616628
2017-04-09,0.4019,09-04-2017,9230.125,9127.46618655,59.09475492854128
2017-04-11,0.0494,11-04-2017,9237.0,9142.77744145,56.854022825297065
2017-04-12,-0.4019,12-04-2017,9203.450195,9156.22246095,56.818636193537365
2017-04-13,0.0,13-04-2017,9150.799805,9159.412451200002,52.40556304590115
2017-04-14,0.0,14-04-2017,9177.125,9164.02871095,63.47429480260977
2017-04-17,0.4404,17-04-2017,9139.299805,9162.99121095,55.90080706100632
2017-04-18,-0.133966667,18-04-2017,9105.150391,9162.127490249999,55.551446048162276
2017-04-19,0.0,19-04-2017,9103.5,9159.3,45.451509330027626
2017-04-20,0.0,20-04-2017,9136.400391,9159.7775391,45.81237481602526
2017-04-21,-0.5574,21-04-2017,9119.400391,9159.67255865,45.60529820533147
